Store,Dept,Date,Weekly_Pred
24.0,28.0,2011-03-25,872.420000000048
24.0,28.0,2011-04-01,905.8200000000713
24.0,28.0,2011-04-08,869.2900000001307
24.0,28.0,2011-04-15,722.2800000001214
24.0,28.0,2011-04-22,818.0400000001307
24.0,28.0,2011-04-29,849.2800000000632
24.0,29.0,2011-03-04,3906.344999996518
24.0,29.0,2011-03-11,3925.9749999982687
24.0,29.0,2011-03-18,2636.7649999964433
24.0,29.0,2011-03-25,3493.824999996965
24.0,29.0,2011-04-01,4139.224999996872
24.0,29.0,2011-04-08,4731.724999998269
24.0,29.0,2011-04-15,3165.844999997915
24.0,29.0,2011-04-22,4229.84499999838
24.0,29.0,2011-04-29,3428.6249999967786
24.0,30.0,2011-03-04,4878.815000000695
24.0,30.0,2011-03-11,5013.07500000117
24.0,30.0,2011-03-18,3635.5150000006493
24.0,30.0,2011-03-25,4430.275000000658
24.0,30.0,2011-04-01,5138.715000000835
24.0,30.0,2011-04-08,4800.715000001068
24.0,30.0,2011-04-15,4715.695000001049
24.0,30.0,2011-04-22,4983.715000001068
24.0,30.0,2011-04-29,4554.015000000649
24.0,31.0,2011-03-04,2313.122499996628
24.0,31.0,2011-03-11,1804.6224999973267
24.0,31.0,2011-03-18,1262.1224999966282
24.0,31.0,2011-03-25,1403.622499996861
24.0,31.0,2011-04-01,1561.122499996861
24.0,31.0,2011-04-08,1271.1224999973267
24.0,31.0,2011-04-15,1176.1224999973267
24.0,31.0,2011-04-22,1027.6224999973267
24.0,31.0,2011-04-29,844.1224999966282
24.0,32.0,2011-03-04,9472.359999999198
24.0,32.0,2011-03-11,5452.269999998998
24.0,32.0,2011-03-18,8959.03999999925
24.0,32.0,2011-03-25,5471.1899999991565
24.0,32.0,2011-04-01,6688.669999999138
24.0,32.0,2011-04-08,7298.129999998984
24.0,32.0,2011-04-15,7226.98999999897
24.0,32.0,2011-04-22,5750.419999998905
24.0,32.0,2011-04-29,6835.909999999245
24.0,33.0,2011-03-04,5046.617499998729
24.0,33.0,2011-03-11,5824.71749999952
24.0,33.0,2011-03-18,6401.837499998701
24.0,33.0,2011-03-25,6382.237499998841
24.0,33.0,2011-04-01,8331.357499998952
24.0,33.0,2011-04-08,7984.97749999953
24.0,33.0,2011-04-15,4761.837499999399
24.0,33.0,2011-04-22,4946.087499999399
24.0,33.0,2011-04-29,4721.057499998673
24.0,34.0,2011-03-04,16262.942499983044
24.0,34.0,2011-03-11,14068.272499986844
24.0,34.0,2011-03-18,14202.692499983044
24.0,34.0,2011-03-25,12206.442499983976
24.0,34.0,2011-04-01,13877.942499983976
24.0,34.0,2011-04-08,17538.4724999861
24.0,34.0,2011-04-15,12884.442499985838
24.0,34.0,2011-04-22,11082.94249998677
24.0,34.0,2011-04-29,13299.042499983603
24.0,35.0,2011-03-04,2415.7274999995584
24.0,35.0,2011-03-11,3093.7274999999076
24.0,35.0,2011-03-18,2122.7274999995584
24.0,35.0,2011-03-25,2355.9674999996655
24.0,35.0,2011-04-01,2715.727499999675
24.0,35.0,2011-04-08,3401.7274999999076
24.0,35.0,2011-04-15,2692.7274999997912
24.0,35.0,2011-04-22,2677.7274999999076
24.0,35.0,2011-04-29,3227.727499999675
24.0,36.0,2011-03-04,1978.6199999985943
24.0,36.0,2011-03-11,1784.5199999982683
24.0,36.0,2011-03-18,1482.519999998734
24.0,36.0,2011-03-25,2147.519999998734
24.0,36.0,2011-04-01,3302.519999998501
24.0,36.0,2011-04-08,2103.5199999982683
24.0,36.0,2011-04-15,2180.0199999982683
24.0,36.0,2011-04-22,1775.5199999982683
24.0,36.0,2011-04-29,2002.019999998734
24.0,37.0,2011-03-04,2998.0149999983814
24.0,37.0,2011-03-11,2789.8249999987866
24.0,37.0,2011-03-18,2414.574999998321
24.0,37.0,2011-03-25,2415.504999998372
24.0,37.0,2011-04-01,2730.73499999847
24.0,37.0,2011-04-08,3090.5149999987307
24.0,37.0,2011-04-15,2962.244999998712
24.0,37.0,2011-04-22,2717.3849999988424
24.0,37.0,2011-04-29,2917.754999998372
24.0,38.0,2011-03-04,58984.97999999227
24.0,38.0,2011-03-11,60932.629999988916
24.0,38.0,2011-03-18,58489.619999992865
24.0,38.0,2011-03-25,56611.09999999145
24.0,38.0,2011-04-01,60819.99999999182
24.0,38.0,2011-04-08,56944.04999998884
24.0,38.0,2011-04-15,63809.95999998899
24.0,38.0,2011-04-22,54557.659999988246
24.0,38.0,2011-04-29,53429.7599999916
24.0,40.0,2011-03-04,50257.60750001292
24.0,40.0,2011-03-11,43038.737500012925
24.0,40.0,2011-03-18,41753.66750001286
24.0,40.0,2011-03-25,44473.107500012804
24.0,40.0,2011-04-01,46378.057500012874
24.0,40.0,2011-04-08,40600.88750001289
24.0,40.0,2011-04-15,42334.06750001288
24.0,40.0,2011-04-22,44694.86750001287
24.0,40.0,2011-04-29,43830.7875000128
24.0,41.0,2011-03-04,1833.9374999995953
24.0,41.0,2011-03-11,1215.597499999395
24.0,41.0,2011-03-18,1609.9374999997117
24.0,41.0,2011-03-25,1544.7674999995534
24.0,41.0,2011-04-01,1950.9374999995953
24.0,41.0,2011-04-08,2081.9374999993624
24.0,41.0,2011-04-15,1927.767499999437
24.0,41.0,2011-04-22,1516.9374999993624
24.0,41.0,2011-04-29,1536.2674999996698
24.0,42.0,2011-03-04,4777.237500001278
24.0,42.0,2011-03-11,6348.317500001236
24.0,42.0,2011-03-18,5568.6475000012815
24.0,42.0,2011-03-25,5666.927500001266
24.0,42.0,2011-04-01,7062.187500001261
24.0,42.0,2011-04-08,6430.287500001237
24.0,42.0,2011-04-15,6460.637500001243
24.0,42.0,2011-04-22,6422.677500001237
24.0,42.0,2011-04-29,5909.707500001265
24.0,44.0,2011-03-04,4637.234999999493
24.0,44.0,2011-03-11,4081.4149999996025
24.0,44.0,2011-03-18,3754.954999999465
24.0,44.0,2011-03-25,5167.154999999477
24.0,44.0,2011-04-01,5694.734999999493
24.0,44.0,2011-04-08,4060.9549999995816
24.0,44.0,2011-04-15,3900.604999999605
24.0,44.0,2011-04-22,4581.754999999628
24.0,44.0,2011-04-29,4415.604999999488
24.0,45.0,2011-03-04,11.469999999999992
24.0,45.0,2011-03-18,34.40999999999998
24.0,46.0,2011-03-04,16329.137499995533
24.0,46.0,2011-03-11,14740.967499995142
24.0,46.0,2011-03-18,14606.907499995552
24.0,46.0,2011-03-25,15315.397499995543
24.0,46.0,2011-04-01,16036.707499995598
24.0,46.0,2011-04-08,15154.437499995114
24.0,46.0,2011-04-15,16379.557499995226
24.0,46.0,2011-04-22,15763.167499995096
24.0,46.0,2011-04-29,15723.43749999558
24.0,49.0,2011-03-04,8727.927500000145
24.0,49.0,2011-03-11,6803.237500001599
24.0,49.0,2011-03-18,7518.077500000053
24.0,49.0,2011-03-25,5411.297500000724
24.0,49.0,2011-04-01,4610.007500000686
24.0,49.0,2011-04-08,3950.087500001692
24.0,49.0,2011-04-15,4918.257500001618
24.0,49.0,2011-04-22,3022.7575000016177
24.0,49.0,2011-04-29,4063.5775000005187
24.0,50.0,2011-03-04,2372.0000000008968
24.0,50.0,2011-03-11,1432.0000000011298
24.0,50.0,2011-03-18,1992.000000000897
24.0,50.0,2011-03-25,1292.000000000897
24.0,50.0,2011-04-01,1567.0000000010134
24.0,50.0,2011-04-08,1257.0000000011298
24.0,50.0,2011-04-15,1517.0000000011298
24.0,50.0,2011-04-22,467.00000000124624
24.0,50.0,2011-04-29,1242.000000000897
24.0,51.0,2011-03-04,10.000000000000012
24.0,51.0,2011-04-08,2.1599999999999984
24.0,51.0,2011-04-22,8.639999999999997
24.0,52.0,2011-03-04,1301.0849999993777
24.0,52.0,2011-03-11,2064.2449999999926
24.0,52.0,2011-03-18,1376.0749999993684
24.0,52.0,2011-03-25,1395.904999999443
24.0,52.0,2011-04-01,2203.964999999499
24.0,52.0,2011-04-08,963.1949999999458
24.0,52.0,2011-04-15,1364.7049999999551
24.0,52.0,2011-04-22,1120.6749999999272
24.0,52.0,2011-04-29,886.0349999993311
24.0,54.0,2011-03-04,-63.5200000004707
24.0,54.0,2011-03-11,-94.52000000035429
24.0,54.0,2011-03-18,-43.52000000052891
24.0,54.0,2011-03-25,-103.5200000004707
24.0,54.0,2011-04-01,-43.5200000004707
24.0,54.0,2011-04-08,39.47999999964571
24.0,54.0,2011-04-15,-111.52000000035429
24.0,54.0,2011-04-22,93.47999999964571
24.0,54.0,2011-04-29,51.4799999995293
24.0,55.0,2011-03-04,16466.579999970098
24.0,55.0,2011-03-11,14397.249999975611
24.0,55.0,2011-03-18,14635.289999969129
24.0,55.0,2011-03-25,9143.899999970396
24.0,55.0,2011-04-01,16434.19999997114
24.0,55.0,2011-04-08,10795.119999976654
24.0,55.0,2011-04-15,6059.229999976057
24.0,55.0,2011-04-22,6287.019999977026
24.0,55.0,2011-04-29,6405.06999997032
24.0,56.0,2011-03-04,1109.2749999936286
24.0,56.0,2011-03-11,2026.1949999942526
24.0,56.0,2011-03-18,2863.654999993517
24.0,56.0,2011-03-25,4143.114999993712
24.0,56.0,2011-04-01,9276.044999993646
24.0,56.0,2011-04-08,10539.854999994168
24.0,56.0,2011-04-15,8110.3449999941595
24.0,56.0,2011-04-22,8585.004999994308
24.0,56.0,2011-04-29,9380.754999993609
24.0,58.0,2011-03-04,3387.2500000017876
24.0,58.0,2011-03-11,845.2500000031846
24.0,58.0,2011-03-18,114.25000000178761
24.0,58.0,2011-03-25,-731.7499999977467
24.0,58.0,2011-04-01,-876.7499999977467
24.0,58.0,2011-04-08,426.2500000031846
24.0,58.0,2011-04-15,-622.7499999968154
24.0,58.0,2011-04-22,2067.2500000036503
24.0,58.0,2011-04-29,1647.2500000017876
24.0,59.0,2011-03-04,373.60499999714074
24.0,59.0,2011-03-11,465.7849999973084
24.0,59.0,2011-03-18,531.7049999970593
24.0,59.0,2011-03-25,249.1549999971291
24.0,59.0,2011-04-01,324.11499999715005
24.0,59.0,2011-04-08,353.4749999973107
24.0,59.0,2011-04-15,249.95499999729208
24.0,59.0,2011-04-22,195.3949999972944
24.0,59.0,2011-04-29,344.52499999712444
24.0,60.0,2011-03-04,96.80000000013388
24.0,60.0,2011-03-11,96.80000000013388
24.0,60.0,2011-03-18,61.6000000002532
24.0,60.0,2011-03-25,69.1000000002532
24.0,60.0,2011-04-01,96.80000000013388
24.0,60.0,2011-04-08,61.6000000002532
24.0,60.0,2011-04-15,96.80000000013388
24.0,60.0,2011-04-22,96.80000000013388
24.0,60.0,2011-04-29,96.80000000013388
24.0,67.0,2011-03-04,9205.607499998356
24.0,67.0,2011-03-11,10484.147499999091
24.0,67.0,2011-03-18,9513.957499998216
24.0,67.0,2011-03-25,10472.727499998467
24.0,67.0,2011-04-01,14773.587499998453
24.0,67.0,2011-04-08,9682.637499998966
24.0,67.0,2011-04-15,7609.77749999898
24.0,67.0,2011-04-22,8366.707499999031
24.0,67.0,2011-04-29,9771.24749999837
24.0,71.0,2011-03-04,6104.004999999334
24.0,71.0,2011-03-11,5488.52500000075
24.0,71.0,2011-03-18,3642.9849999993157
24.0,71.0,2011-03-25,6350.56499999939
24.0,71.0,2011-04-01,3193.684999999502
24.0,71.0,2011-04-08,3839.4850000007127
24.0,71.0,2011-04-15,4567.605000000359
24.0,71.0,2011-04-22,2277.065000000787
24.0,71.0,2011-04-29,2523.524999999353
24.0,72.0,2011-03-04,64321.27999997761
24.0,72.0,2011-03-11,42849.5399999867
24.0,72.0,2011-03-18,40606.8799999791
24.0,72.0,2011-03-25,40172.31999998044
24.0,72.0,2011-04-01,41509.599999981634
24.0,72.0,2011-04-08,42982.97999998804
24.0,72.0,2011-04-15,40364.47999998804
24.0,72.0,2011-04-22,42675.5399999867
24.0,72.0,2011-04-29,42774.40999998029
24.0,74.0,2011-03-04,13539.639999991403
24.0,74.0,2011-03-11,12168.809999994122
24.0,74.0,2011-03-18,11432.559999991328
24.0,74.0,2011-03-25,10545.39999999211
24.0,74.0,2011-04-01,11070.199999991924
24.0,74.0,2011-04-08,10273.84999999416
24.0,74.0,2011-04-15,12568.799999994346
24.0,74.0,2011-04-22,11464.53999999457
24.0,74.0,2011-04-29,11101.509999991515
24.0,79.0,2011-03-04,26848.707500004257
24.0,79.0,2011-03-11,24056.247500004527
24.0,79.0,2011-03-18,23415.457500004257
24.0,79.0,2011-03-25,24084.497500004294
24.0,79.0,2011-04-01,23933.86750000429
24.0,79.0,2011-04-08,21967.617500004522
24.0,79.0,2011-04-15,23157.867500004522
24.0,79.0,2011-04-22,22540.027500004555
24.0,79.0,2011-04-29,22422.58750000426
24.0,80.0,2011-03-04,27317.144999988155
24.0,80.0,2011-03-11,25955.034999989683
24.0,80.0,2011-03-18,23822.344999987876
24.0,80.0,2011-03-25,24995.484999988472
24.0,80.0,2011-04-01,27258.374999988602
24.0,80.0,2011-04-08,26085.504999989887
24.0,80.0,2011-04-15,25979.854999989515
24.0,80.0,2011-04-22,26420.524999989906
24.0,80.0,2011-04-29,26099.414999988174
24.0,81.0,2011-03-04,25854.407499997866
24.0,81.0,2011-03-11,23891.147499997624
24.0,81.0,2011-03-18,21902.05749999789
24.0,81.0,2011-03-25,22809.317499997782
24.0,81.0,2011-04-01,24812.217499997805
24.0,81.0,2011-04-08,23950.97749999758
24.0,81.0,2011-04-15,24376.537499997637
24.0,81.0,2011-04-22,23731.30749999754
24.0,81.0,2011-04-29,24385.977499997814
24.0,82.0,2011-03-04,21364.70249999171
24.0,82.0,2011-03-11,17904.322499989026
24.0,82.0,2011-03-18,16756.302499992267
24.0,82.0,2011-03-25,16559.32249999182
24.0,82.0,2011-04-01,20398.982499991038
24.0,82.0,2011-04-08,18662.102499989287
24.0,82.0,2011-04-15,17326.482499989175
24.0,82.0,2011-04-22,16385.46249998869
24.0,82.0,2011-04-29,16118.412499991671
24.0,83.0,2011-03-04,4753.304999994541
24.0,83.0,2011-03-11,4725.094999995276
24.0,83.0,2011-03-18,3067.594999994345
24.0,83.0,2011-03-25,3240.0249999947455
24.0,83.0,2011-04-01,4227.614999994829
24.0,83.0,2011-04-08,4334.854999995286
24.0,83.0,2011-04-15,3576.04499999523
24.0,83.0,2011-04-22,3672.614999995295
24.0,83.0,2011-04-29,2876.004999994494
24.0,85.0,2011-03-04,1137.1974999979973
24.0,85.0,2011-03-11,1115.547499998556
24.0,85.0,2011-03-18,901.1474999979507
24.0,85.0,2011-03-25,973.5574999980997
24.0,85.0,2011-04-01,1219.7974999980904
24.0,85.0,2011-04-08,716.1174999986213
24.0,85.0,2011-04-15,614.327499998584
24.0,85.0,2011-04-22,1345.077499998584
24.0,85.0,2011-04-29,724.0474999980904
24.0,87.0,2011-03-04,29603.46000001294
24.0,87.0,2011-03-11,24117.39000001171
24.0,87.0,2011-03-18,22007.070000013275
24.0,87.0,2011-03-25,20901.19000001292
24.0,87.0,2011-04-01,27826.580000012586
24.0,87.0,2011-04-08,24746.86000001145
24.0,87.0,2011-04-15,22238.060000011636
24.0,87.0,2011-04-22,23213.670000011505
24.0,87.0,2011-04-29,24495.05000001279
24.0,90.0,2011-03-04,78043.69499998019
24.0,90.0,2011-03-11,73879.61499997825
24.0,90.0,2011-03-18,66697.2849999819
24.0,90.0,2011-03-25,68249.53499998004
24.0,90.0,2011-04-01,80950.20499997996
24.0,90.0,2011-04-08,70325.37499997803
24.0,90.0,2011-04-15,67962.22499997765
24.0,90.0,2011-04-22,67458.61499997825
24.0,90.0,2011-04-29,67933.52499998026
24.0,91.0,2011-03-04,64680.79249998582
24.0,91.0,2011-03-11,60721.53249998418
24.0,91.0,2011-03-18,51537.17249998664
24.0,91.0,2011-03-25,51681.26249998556
24.0,91.0,2011-04-01,56729.70249998597
24.0,91.0,2011-04-08,54695.32249998422
24.0,91.0,2011-04-15,55311.19249998433
24.0,91.0,2011-04-22,52794.39249998452
24.0,91.0,2011-04-29,51251.58249998586
24.0,92.0,2011-03-04,138850.99749998387
24.0,92.0,2011-03-11,125524.09749998352
24.0,92.0,2011-03-18,105348.5774999835
24.0,92.0,2011-03-25,107678.8274999835
24.0,92.0,2011-04-01,123474.70749998385
24.0,92.0,2011-04-08,117648.85749998376
24.0,92.0,2011-04-15,109171.01749998391
24.0,92.0,2011-04-22,107969.11749998353
24.0,92.0,2011-04-29,107479.30749998348
24.0,93.0,2011-03-04,43392.15999999606
24.0,93.0,2011-03-11,42367.3399999939
24.0,93.0,2011-03-18,37745.2799999971
24.0,93.0,2011-03-25,34678.16999999584
24.0,93.0,2011-04-01,43220.08999999576
24.0,93.0,2011-04-08,42682.29999999293
24.0,93.0,2011-04-15,37576.93999999353
24.0,93.0,2011-04-22,35785.72999999263
24.0,93.0,2011-04-29,34755.519999995464
24.0,94.0,2011-03-04,53515.77249998397
24.0,94.0,2011-03-11,51947.402499981996
24.0,94.0,2011-03-18,48618.852499984976
24.0,94.0,2011-03-25,49707.45249998367
24.0,94.0,2011-04-01,59619.502499983486
24.0,94.0,2011-04-08,55846.70249998181
24.0,94.0,2011-04-15,52325.30249998237
24.0,94.0,2011-04-22,51101.19249998203
24.0,94.0,2011-04-29,51333.442499983896
24.0,95.0,2011-03-04,96860.74749998363
24.0,95.0,2011-03-11,89716.65749998564
24.0,95.0,2011-03-18,81863.39749998307
24.0,95.0,2011-03-25,82109.5774999837
24.0,95.0,2011-04-01,88814.32749998417
24.0,95.0,2011-04-08,90318.18749998543
24.0,95.0,2011-04-15,87922.6174999856
24.0,95.0,2011-04-22,87944.9674999857
24.0,95.0,2011-04-29,85160.15749998331
24.0,96.0,2011-03-04,9311.214999992802
24.0,96.0,2011-03-11,9692.764999994479
24.0,96.0,2011-03-18,10063.084999991983
24.0,96.0,2011-03-25,9782.274999993324
24.0,96.0,2011-04-01,11680.364999993175
24.0,96.0,2011-04-08,11846.404999995075
24.0,96.0,2011-04-15,10575.024999994255
24.0,96.0,2011-04-22,11636.584999994777
24.0,96.0,2011-04-29,10690.044999992877
24.0,97.0,2011-03-04,19171.477499996956
24.0,97.0,2011-03-11,18404.90749999689
24.0,97.0,2011-03-18,15215.797499997021
24.0,97.0,2011-03-25,15570.537499997012
24.0,97.0,2011-04-01,17797.497499996975
24.0,97.0,2011-04-08,18901.85749999696
24.0,97.0,2011-04-15,17030.89749999688
24.0,97.0,2011-04-22,16123.65749999689
24.0,97.0,2011-04-29,16574.527499997002
24.0,98.0,2011-03-04,9404.40999999346
24.0,98.0,2011-03-11,8696.819999994541
24.0,98.0,2011-03-18,8907.279999993572
24.0,98.0,2011-03-25,9063.349999993405
24.0,98.0,2011-04-01,11349.179999993945
24.0,98.0,2011-04-08,9703.479999994224
24.0,98.0,2011-04-15,8125.779999994503
24.0,98.0,2011-04-22,8073.719999994447
24.0,98.0,2011-04-29,7960.079999993385
24.0,99.0,2011-03-04,0.0049999999999999975
24.0,99.0,2011-03-11,0.0049999999999999975
25.0,1.0,2011-03-04,20726.564999992126
25.0,1.0,2011-03-11,20619.76499999138
25.0,1.0,2011-03-18,22190.02499999209
25.0,1.0,2011-03-25,29052.00499999207
25.0,1.0,2011-04-01,59528.484999992055
25.0,1.0,2011-04-08,30256.0349999914
25.0,1.0,2011-04-15,14783.204999991325
25.0,1.0,2011-04-22,15253.744999990897
25.0,1.0,2011-04-29,15504.064999992126
25.0,2.0,2011-03-04,36054.56499997745
25.0,2.0,2011-03-11,36165.454999976646
25.0,2.0,2011-03-18,35732.17499997778
25.0,2.0,2011-03-25,37113.8749999775
25.0,2.0,2011-04-01,39177.29499997743
25.0,2.0,2011-04-08,36576.63499997635
25.0,2.0,2011-04-15,38006.0449999765
25.0,2.0,2011-04-22,38453.014999976236
25.0,2.0,2011-04-29,37542.18499997756
25.0,3.0,2011-03-04,10524.095000000896
25.0,3.0,2011-03-11,9988.005000000114
25.0,3.0,2011-03-18,10495.555000001092
25.0,3.0,2011-03-25,9605.625000000924
25.0,3.0,2011-04-01,10574.305000000859
25.0,3.0,2011-04-08,10157.525000000132
25.0,3.0,2011-04-15,9679.035000000375
25.0,3.0,2011-04-22,10385.275000000132
25.0,3.0,2011-04-29,9475.29500000085
25.0,4.0,2011-03-04,17738.88749998698
25.0,4.0,2011-03-11,17916.107499988117
25.0,4.0,2011-03-18,18361.407499986533
25.0,4.0,2011-03-25,18233.487499987074
25.0,4.0,2011-04-01,18588.74749998685
25.0,4.0,2011-04-08,15986.617499987891
25.0,4.0,2011-04-15,18985.7674999878
25.0,4.0,2011-04-22,18269.70749998821
25.0,4.0,2011-04-29,19744.777499986645
25.0,5.0,2011-03-04,5494.5549999815175
25.0,5.0,2011-03-11,9752.694999984908
25.0,5.0,2011-03-18,6568.384999981592
25.0,5.0,2011-03-25,18470.05499998245
25.0,5.0,2011-04-01,21995.864999982972
25.0,5.0,2011-04-08,9316.644999985094
25.0,5.0,2011-04-15,2448.5449999854663
25.0,5.0,2011-04-22,6964.194999985839
25.0,5.0,2011-04-29,7402.624999981816
25.0,6.0,2011-03-04,1131.2999999939234
25.0,6.0,2011-03-11,1506.499999995041
25.0,6.0,2011-03-18,1830.5299999939048
25.0,6.0,2011-03-25,2966.4599999940724
25.0,6.0,2011-04-01,1516.3399999939606
25.0,6.0,2011-04-08,2374.179999994743
25.0,6.0,2011-04-15,347.0299999948361
25.0,6.0,2011-04-22,2478.649999994948
25.0,6.0,2011-04-29,1902.9499999938303
25.0,7.0,2011-03-04,11852.707499977207
25.0,7.0,2011-03-11,12777.04749997729
25.0,7.0,2011-03-18,14912.247499977215
25.0,7.0,2011-03-25,18766.19749997723
25.0,7.0,2011-04-01,28147.37749997722
25.0,7.0,2011-04-08,19587.267499977293
25.0,7.0,2011-04-15,15479.707499977265
25.0,7.0,2011-04-22,12789.30749997727
25.0,7.0,2011-04-29,13946.757499977195
25.0,8.0,2011-03-04,28979.20749999301
25.0,8.0,2011-03-11,25966.567499994275
25.0,8.0,2011-03-18,27058.437499992524
25.0,8.0,2011-03-25,26703.95749999301
25.0,8.0,2011-04-01,29752.087499993362
25.0,8.0,2011-04-08,24523.667499994368
25.0,8.0,2011-04-15,28735.71749999418
25.0,8.0,2011-04-22,27809.51749999446
25.0,8.0,2011-04-29,27128.787499993083
25.0,9.0,2011-03-04,7388.282499994294
25.0,9.0,2011-03-11,11311.612499994368
25.0,9.0,2011-03-18,11588.212499994286
25.0,9.0,2011-03-25,14232.142499994308
25.0,9.0,2011-04-01,20396.032499994322
25.0,9.0,2011-04-08,18679.08249999437
25.0,9.0,2011-04-15,28039.372499994348
25.0,9.0,2011-04-22,17296.81249999435
25.0,9.0,2011-04-29,15484.11249999428
25.0,10.0,2011-03-04,11884.609999983255
25.0,10.0,2011-03-11,11994.469999986384
25.0,10.0,2011-03-18,14425.479999983367
25.0,10.0,2011-03-25,15122.699999984037
25.0,10.0,2011-04-01,14367.819999984149
25.0,10.0,2011-04-08,15976.72999998616
25.0,10.0,2011-04-15,15425.489999985937
25.0,10.0,2011-04-22,13535.489999986868
25.0,10.0,2011-04-29,15326.789999983888
25.0,11.0,2011-03-04,6576.649999991235
25.0,11.0,2011-03-11,8478.559999992314
25.0,11.0,2011-03-18,6497.019999991347
25.0,11.0,2011-03-25,8398.00999999157
25.0,11.0,2011-04-01,8912.329999991402
25.0,11.0,2011-04-08,7996.27999999252
25.0,11.0,2011-04-15,7706.969999992464
25.0,11.0,2011-04-22,6863.509999992501
25.0,11.0,2011-04-29,8553.019999991346
25.0,12.0,2011-03-04,2427.3525000006916
25.0,12.0,2011-03-11,2420.9725000007743
25.0,12.0,2011-03-18,2985.832500000702
25.0,12.0,2011-03-25,3269.8725000007103
25.0,12.0,2011-04-01,3644.6225000007103
25.0,12.0,2011-04-08,3142.4325000007952
25.0,12.0,2011-04-15,3385.8325000007894
25.0,12.0,2011-04-22,3850.32250000078
25.0,12.0,2011-04-29,4284.392500000699
25.0,13.0,2011-03-04,24866.75250000067
25.0,13.0,2011-03-11,24405.50250000207
25.0,13.0,2011-03-18,22925.312500000728
25.0,13.0,2011-03-25,22900.902500001044
25.0,13.0,2011-04-01,25203.752500001137
25.0,13.0,2011-04-08,20874.48250000205
25.0,13.0,2011-04-15,25284.45250000179
25.0,13.0,2011-04-22,26128.082500002143
25.0,13.0,2011-04-29,25671.102500000765
25.0,14.0,2011-03-04,12032.409999995978
25.0,14.0,2011-03-11,12404.579999994507
25.0,14.0,2011-03-18,11623.749999995829
25.0,14.0,2011-03-25,11124.329999995438
25.0,14.0,2011-04-01,13742.459999995326
25.0,14.0,2011-04-08,12405.019999994916
25.0,14.0,2011-04-15,10728.389999995028
25.0,14.0,2011-04-22,11792.799999994711
25.0,14.0,2011-04-29,11472.259999995606
25.0,16.0,2011-03-04,4619.68249998577
25.0,16.0,2011-03-11,5643.81249998624
25.0,16.0,2011-03-18,10018.602499985696
25.0,16.0,2011-03-25,18951.972499985808
25.0,16.0,2011-04-01,21914.552499985883
25.0,16.0,2011-04-08,29760.38249998619
25.0,16.0,2011-04-15,36118.302499986115
25.0,16.0,2011-04-22,29677.552499986232
